holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Nothing,300.63,0.0,0.0,75,Clouds,broken clouds,2014-07-20 12:00:00,4682
Nothing,301.61,0.0,0.0,75,Clouds,broken clouds,2014-07-20 13:00:00,4394
Nothing,302.2,0.0,0.0,75,Clouds,broken clouds,2014-07-20 14:00:00,4451
Nothing,302.27,0.0,0.0,75,Clouds,broken clouds,2014-07-20 15:00:00,4337
Nothing,302.41,0.0,0.0,40,Clouds,scattered clouds,2014-07-20 16:00:00,4471
Nothing,302.11,0.0,0.0,40,Clouds,scattered clouds,2014-07-20 17:00:00,4261
Nothing,301.55,0.0,0.0,75,Clouds,broken clouds,2014-07-20 18:00:00,4030
Nothing,301.01,0.0,0.0,90,Clouds,overcast clouds,2014-07-20 19:00:00,3484
Nothing,300.2,0.0,0.0,90,Clouds,overcast clouds,2014-07-20 20:00:00,3245
Nothing,299.82,0.0,0.0,90,Clouds,overcast clouds,2014-07-20 21:00:00,2657
Nothing,299.15,0.0,0.0,40,Clouds,scattered clouds,2014-07-20 22:00:00,2091
Nothing,298.81,0.0,0.0,90,Clouds,overcast clouds,2014-07-20 23:00:00,1336
Nothing,298.07,0.0,0.0,75,Clouds,broken clouds,2014-07-21 00:00:00,773
Nothing,297.7,0.0,0.0,75,Clouds,broken clouds,2014-07-21 01:00:00,592
Nothing,297.3,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 02:00:00,380
Nothing,296.97,0.0,0.0,75,Clouds,broken clouds,2014-07-21 03:00:00,391
Nothing,296.6,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 04:00:00,961
Nothing,296.43,0.0,0.0,75,Clouds,broken clouds,2014-07-21 05:00:00,2952
Nothing,296.46,0.0,0.0,75,Clouds,broken clouds,2014-07-21 06:00:00,5657
Nothing,296.36,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 07:00:00,6741
Nothing,296.8,0.0,0.0,75,Clouds,broken clouds,2014-07-21 08:00:00,5813
Nothing,298.41,0.0,0.0,75,Clouds,broken clouds,2014-07-21 09:00:00,4911
Nothing,299.59,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 10:00:00,4525
Nothing,301.36,0.0,0.0,40,Clouds,scattered clouds,2014-07-21 11:00:00,4698
Nothing,302.21,0.0,0.0,40,Clouds,scattered clouds,2014-07-21 12:00:00,5153
Nothing,303.08,0.0,0.0,12,Clouds,few clouds,2014-07-21 13:00:00,4859
Nothing,303.84,0.0,0.0,75,Clouds,broken clouds,2014-07-21 14:00:00,5459
Nothing,304.22,0.0,0.0,75,Clouds,broken clouds,2014-07-21 15:00:00,5871
Nothing,304.68,0.0,0.0,75,Clouds,broken clouds,2014-07-21 16:00:00,6426
Nothing,303.82,0.0,0.0,75,Clouds,broken clouds,2014-07-21 17:00:00,6341
Nothing,303.45,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 18:00:00,4651
Nothing,302.96,0.0,0.0,75,Clouds,broken clouds,2014-07-21 19:00:00,3601
Nothing,302.1,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 20:00:00,2730
Nothing,301.35,0.0,0.0,1,Clear,sky is clear,2014-07-21 21:00:00,2460
Nothing,301.0,0.0,0.0,1,Clear,sky is clear,2014-07-21 22:00:00,1777
Nothing,300.6,0.0,0.0,90,Clouds,overcast clouds,2014-07-21 23:00:00,1211
Nothing,300.33,0.0,0.0,1,Clear,sky is clear,2014-07-22 00:00:00,627
Nothing,300.01,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2014-07-22 01:00:00,432
Nothing,299.9,0.0,0.0,75,Clouds,broken clouds,2014-07-22 02:00:00,334
Nothing,299.63,0.0,0.0,90,Clouds,overcast clouds,2014-07-22 03:00:00,405
Nothing,299.39,0.0,0.0,1,Clear,sky is clear,2014-07-22 04:00:00,901
Nothing,298.63,0.0,0.0,75,Mist,mist,2014-07-22 05:00:00,3022
Nothing,297.85,0.0,0.0,1,Clear,sky is clear,2014-07-22 06:00:00,5588
Nothing,296.01,0.0,0.0,40,Clouds,scattered clouds,2014-07-22 07:00:00,6211
Nothing,296.11,0.0,0.0,20,Clouds,few clouds,2014-07-22 08:00:00,6078
Nothing,296.84,0.0,0.0,40,Clouds,scattered clouds,2014-07-22 09:00:00,5263
Nothing,297.33,0.0,0.0,40,Clouds,scattered clouds,2014-07-22 10:00:00,4607
Nothing,297.79,0.0,0.0,90,Clouds,overcast clouds,2014-07-22 11:00:00,4907
Nothing,298.41,0.0,0.0,75,Clouds,broken clouds,2014-07-22 12:00:00,5067
Nothing,299.5,0.0,0.0,75,Clouds,broken clouds,2014-07-22 13:00:00,5192
Nothing,300.25,0.0,0.0,12,Clouds,few clouds,2014-07-22 14:00:00,5416
Nothing,301.08,0.0,0.0,40,Clouds,scattered clouds,2014-07-22 15:00:00,6123
Nothing,301.13,0.0,0.0,40,Clouds,scattered clouds,2014-07-22 16:00:00,6865
Nothing,301.08,0.0,0.0,20,Clouds,few clouds,2014-07-22 17:00:00,6597
Nothing,300.79,0.0,0.0,44,Clouds,scattered clouds,2014-07-22 18:00:00,5173
Nothing,299.29,0.0,0.0,20,Clouds,few clouds,2014-07-22 19:00:00,3510
Nothing,297.96,0.0,0.0,20,Clouds,few clouds,2014-07-22 20:00:00,3070
Nothing,296.39,0.0,0.0,0,Clear,Sky is Clear,2014-07-22 21:00:00,2806
Nothing,294.98,0.0,0.0,1,Clear,sky is clear,2014-07-22 22:00:00,2037
Nothing,294.14,0.0,0.0,1,Clear,sky is clear,2014-07-22 23:00:00,1235
Nothing,293.37,0.0,0.0,1,Clear,sky is clear,2014-07-23 00:00:00,684
Nothing,292.61,0.0,0.0,1,Clear,sky is clear,2014-07-23 01:00:00,443
Nothing,291.68,0.0,0.0,1,Clear,sky is clear,2014-07-23 02:00:00,341
Nothing,290.67,0.25,0.0,1,Rain,light rain,2014-07-23 03:00:00,397
Nothing,289.81,0.0,0.0,1,Clear,sky is clear,2014-07-23 04:00:00,971
Nothing,289.12,0.0,0.0,1,Clear,sky is clear,2014-07-23 05:00:00,3068
Nothing,288.75,0.0,0.0,1,Clear,sky is clear,2014-07-23 06:00:00,5767
Nothing,289.7,0.0,0.0,40,Clouds,scattered clouds,2014-07-23 07:00:00,6511
Nothing,292.04,0.0,0.0,20,Clouds,few clouds,2014-07-23 08:00:00,5999
Nothing,294.16,0.0,0.0,20,Clouds,few clouds,2014-07-23 09:00:00,5297
Nothing,296.6,0.0,0.0,20,Clouds,few clouds,2014-07-23 10:00:00,4913
Nothing,297.79,0.0,0.0,20,Clouds,few clouds,2014-07-23 11:00:00,5611
Nothing,298.53,0.0,0.0,75,Clouds,broken clouds,2014-07-23 12:00:00,5442
Nothing,299.29,0.0,0.0,40,Clouds,scattered clouds,2014-07-23 13:00:00,5426
Nothing,299.47,0.0,0.0,40,Clouds,scattered clouds,2014-07-23 14:00:00,5610
Nothing,299.41,0.0,0.0,40,Clouds,scattered clouds,2014-07-23 15:00:00,6085
Nothing,299.58,0.0,0.0,20,Clouds,few clouds,2014-07-23 16:00:00,6609
Nothing,299.5,0.0,0.0,20,Clouds,few clouds,2014-07-23 17:00:00,6293
Nothing,299.17,0.0,0.0,20,Clouds,few clouds,2014-07-23 18:00:00,4872
Nothing,298.64,0.0,0.0,20,Clouds,few clouds,2014-07-23 19:00:00,3639
Nothing,296.99,0.0,0.0,20,Clouds,few clouds,2014-07-23 20:00:00,3135
Nothing,294.69,0.0,0.0,1,Clear,sky is clear,2014-07-23 21:00:00,2867
Nothing,292.43,0.0,0.0,1,Clear,sky is clear,2014-07-23 22:00:00,2083
Nothing,291.56,0.0,0.0,1,Clear,sky is clear,2014-07-23 23:00:00,1325
Nothing,290.32,0.0,0.0,1,Clear,sky is clear,2014-07-24 00:00:00,698
Nothing,289.91,0.0,0.0,1,Clear,sky is clear,2014-07-24 01:00:00,511
Nothing,288.99,0.0,0.0,1,Clear,sky is clear,2014-07-24 02:00:00,349
Nothing,293.37,0.0,0.0,1,Clear,sky is clear,2014-07-25 00:00:00,801
Nothing,292.98,0.0,0.0,1,Clear,sky is clear,2014-07-25 01:00:00,542
Nothing,292.28,0.0,0.0,40,Clouds,scattered clouds,2014-07-25 02:00:00,430
Nothing,292.69,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 03:00:00,466
Nothing,292.84,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2014-07-25 04:00:00,866
Nothing,292.84,0.0,0.0,75,Rain,moderate rain,2014-07-25 04:00:00,866
Nothing,291.84,6.1,0.0,90,Rain,heavy intensity rain,2014-07-25 05:00:00,2679
Nothing,291.84,6.1,0.0,90,Thunderstorm,proximity thunderstorm,2014-07-25 05:00:00,2679
Nothing,291.84,6.1,0.0,90,Mist,mist,2014-07-25 05:00:00,2679
Nothing,291.02,4.18,0.0,90,Rain,heavy intensity rain,2014-07-25 06:00:00,4972
Nothing,291.02,4.18,0.0,90,Thunderstorm,thunderstorm with rain,2014-07-25 06:00:00,4972
Nothing,291.02,4.18,0.0,90,Mist,mist,2014-07-25 06:00:00,4972
Nothing,290.85,1.8,0.0,90,Rain,moderate rain,2014-07-25 07:00:00,6000
Nothing,290.85,1.8,0.0,90,Drizzle,light intensity drizzle,2014-07-25 07:00:00,6000
Nothing,291.43,0.86,0.0,75,Rain,light rain,2014-07-25 08:00:00,5876
Nothing,292.27,0.25,0.0,90,Rain,light rain,2014-07-25 09:00:00,5118
Nothing,293.64,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 10:00:00,4669
Nothing,295.87,0.25,0.0,90,Rain,light rain,2014-07-25 12:00:00,5735
Nothing,298.09,0.0,0.0,75,Clouds,broken clouds,2014-07-25 13:00:00,5572
Nothing,298.98,0.0,0.0,75,Clouds,broken clouds,2014-07-25 14:00:00,5866
Nothing,299.17,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 15:00:00,6390
Nothing,299.16,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 16:00:00,6571
Nothing,299.0,0.0,0.0,90,Rain,light rain,2014-07-25 17:00:00,5901
Nothing,298.55,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 18:00:00,4859
Nothing,298.43,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 19:00:00,3692
Nothing,298.03,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 20:00:00,3041
Nothing,297.23,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 21:00:00,2896
Nothing,297.09,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 22:00:00,2756
Nothing,296.88,0.0,0.0,90,Clouds,overcast clouds,2014-07-25 23:00:00,2096
Nothing,296.57,0.0,0.0,90,Clouds,overcast clouds,2014-07-26 00:00:00,1450
Nothing,296.04,0.0,0.0,75,Clouds,broken clouds,2014-07-26 01:00:00,873
Nothing,295.87,0.0,0.0,90,Clouds,overcast clouds,2014-07-26 02:00:00,664
Nothing,295.62,0.0,0.0,75,Clouds,broken clouds,2014-07-26 03:00:00,462
Nothing,295.41,0.0,0.0,75,Clouds,broken clouds,2014-07-26 04:00:00,460
Nothing,294.86,0.0,0.0,1,Mist,mist,2014-07-26 05:00:00,920
Nothing,294.02,0.0,0.0,1,Mist,mist,2014-07-26 06:00:00,1574
Nothing,293.96,0.0,0.0,75,Mist,mist,2014-07-26 07:00:00,2070
Nothing,295.3,0.0,0.0,75,Mist,mist,2014-07-26 08:00:00,2798
Nothing,296.56,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 09:00:00,3440
Nothing,298.58,0.0,0.0,20,Clouds,few clouds,2014-07-26 10:00:00,3948
Nothing,299.5,0.0,0.0,75,Clouds,broken clouds,2014-07-26 11:00:00,4384
Nothing,299.06,0.0,0.0,75,Clouds,broken clouds,2014-07-26 12:00:00,4669
Nothing,299.13,0.0,0.0,75,Clouds,broken clouds,2014-07-26 13:00:00,4798
Nothing,300.84,0.0,0.0,75,Clouds,broken clouds,2014-07-26 14:00:00,4479
Nothing,301.9,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 15:00:00,4531
Nothing,302.46,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 16:00:00,4547
Nothing,302.34,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 17:00:00,4346
Nothing,301.94,0.0,0.0,20,Clouds,few clouds,2014-07-26 18:00:00,3864
Nothing,301.19,0.0,0.0,75,Clouds,broken clouds,2014-07-26 19:00:00,3642
Nothing,300.05,0.0,0.0,40,Clouds,scattered clouds,2014-07-26 20:00:00,3446
Nothing,298.32,0.0,0.0,1,Clear,sky is clear,2014-07-26 21:00:00,3576
Nothing,296.19,0.0,0.0,1,Clear,sky is clear,2014-07-26 22:00:00,3027
Nothing,295.51,0.0,0.0,75,Clouds,broken clouds,2014-07-26 23:00:00,2466
Nothing,295.0,0.0,0.0,90,Clouds,overcast clouds,2014-07-27 00:00:00,1341
Nothing,294.57,0.0,0.0,1,Clear,sky is clear,2014-07-27 01:00:00,997
Nothing,293.96,0.0,0.0,1,Clear,sky is clear,2014-07-27 02:00:00,804
Nothing,292.25,0.0,0.0,1,Clear,sky is clear,2014-07-27 04:00:00,376
Nothing,291.6,0.0,0.0,1,Clear,sky is clear,2014-07-27 05:00:00,562
Nothing,291.2,0.0,0.0,1,Clear,sky is clear,2014-07-27 06:00:00,861
Nothing,291.49,0.0,0.0,20,Clouds,few clouds,2014-07-27 07:00:00,1150
Nothing,291.77,0.0,0.0,75,Clouds,broken clouds,2014-07-27 08:00:00,1735
Nothing,292.2,0.0,0.0,75,Clouds,broken clouds,2014-07-27 09:00:00,2734
Nothing,293.08,0.0,0.0,90,Clouds,overcast clouds,2014-07-27 10:00:00,3420
Nothing,293.91,0.25,0.0,75,Rain,light rain,2014-07-27 11:00:00,4128
Nothing,294.43,0.0,0.0,75,Rain,light rain,2014-07-27 12:00:00,4388
Nothing,295.4,0.0,0.0,75,Rain,light rain,2014-07-27 13:00:00,4403
Nothing,296.48,0.0,0.0,40,Clouds,scattered clouds,2014-07-27 14:00:00,4350
Nothing,296.76,0.32,0.0,75,Rain,light rain,2014-07-27 15:00:00,4385
Nothing,296.49,0.38,0.0,75,Rain,proximity shower rain,2014-07-27 16:00:00,4468
Nothing,292.56,0.25,0.0,1,Rain,light rain,2014-07-30 09:00:00,5519
Nothing,294.66,0.0,0.0,1,Clear,sky is clear,2014-07-30 10:00:00,4996
Nothing,296.16,0.0,0.0,1,Haze,haze,2014-07-30 11:00:00,5273
Nothing,297.72,0.0,0.0,1,Clear,sky is clear,2014-07-30 12:00:00,5573
Nothing,298.64,0.0,0.0,75,Clouds,broken clouds,2014-07-30 13:00:00,5543
Nothing,299.27,0.0,0.0,40,Clouds,scattered clouds,2014-07-30 14:00:00,5966
Nothing,299.59,0.0,0.0,1,Clear,sky is clear,2014-07-30 15:00:00,6151
Nothing,299.71,0.0,0.0,1,Clear,sky is clear,2014-07-30 16:00:00,6537
Nothing,299.34,0.0,0.0,1,Clear,sky is clear,2014-07-30 17:00:00,6317
Nothing,299.01,0.0,0.0,1,Clear,sky is clear,2014-07-30 18:00:00,4986
Nothing,298.04,0.0,0.0,1,Clear,sky is clear,2014-07-30 19:00:00,3773
Nothing,296.26,0.0,0.0,1,Clear,sky is clear,2014-07-30 20:00:00,3309
Nothing,294.33,0.0,0.0,1,Clear,sky is clear,2014-07-30 21:00:00,3255
Nothing,292.61,0.0,0.0,1,Clear,sky is clear,2014-07-30 22:00:00,2407
Nothing,291.85,0.0,0.0,1,Clear,sky is clear,2014-07-30 23:00:00,1330
Nothing,290.61,0.0,0.0,1,Clear,sky is clear,2014-07-31 01:00:00,485
Nothing,290.05,0.0,0.0,1,Clear,sky is clear,2014-07-31 02:00:00,330
Nothing,289.32,0.0,0.0,1,Clear,sky is clear,2014-07-31 03:00:00,424
Nothing,288.89,0.0,0.0,1,Clear,sky is clear,2014-07-31 04:00:00,984
Nothing,288.26,0.0,0.0,1,Clear,sky is clear,2014-07-31 05:00:00,3154
Nothing,288.17,0.0,0.0,1,Clear,sky is clear,2014-07-31 06:00:00,5633
Nothing,288.72,0.0,0.0,20,Clouds,few clouds,2014-07-31 07:00:00,6739
Nothing,290.87,0.0,0.0,1,Clear,sky is clear,2014-07-31 08:00:00,6211
Nothing,293.5,0.0,0.0,1,Clear,sky is clear,2014-07-31 09:00:00,5577
Nothing,295.99,0.0,0.0,1,Clear,sky is clear,2014-07-31 10:00:00,4977
Nothing,297.8,0.0,0.0,1,Clear,sky is clear,2014-07-31 11:00:00,5333
Nothing,298.6,0.0,0.0,1,Clear,sky is clear,2014-07-31 12:00:00,5694
Nothing,299.34,0.0,0.0,1,Clear,sky is clear,2014-07-31 13:00:00,5832
Nothing,300.02,0.0,0.0,1,Clear,sky is clear,2014-07-31 14:00:00,6000
Nothing,300.58,0.0,0.0,1,Clear,sky is clear,2014-07-31 15:00:00,6161
Nothing,301.0,0.0,0.0,1,Clear,sky is clear,2014-07-31 16:00:00,6608
Nothing,300.59,0.0,0.0,1,Clear,sky is clear,2014-07-31 17:00:00,6526
Nothing,300.09,0.0,0.0,1,Clear,sky is clear,2014-07-31 18:00:00,5127
Nothing,299.21,0.0,0.0,1,Clear,sky is clear,2014-07-31 19:00:00,3929
Nothing,297.2,8.64,0.0,1,Rain,heavy intensity rain,2014-07-31 20:00:00,3437
Nothing,294.87,0.0,0.0,1,Clear,sky is clear,2014-07-31 21:00:00,3222
Nothing,293.38,0.0,0.0,1,Clear,sky is clear,2014-07-31 22:00:00,2610
Nothing,292.08,0.51,0.0,1,Rain,light rain,2014-07-31 23:00:00,1641
Nothing,291.39,0.0,0.0,1,Clear,sky is clear,2014-08-01 00:00:00,875
Nothing,291.16,0.0,0.0,1,Clear,sky is clear,2014-08-01 01:00:00,521
Nothing,290.73,0.25,0.0,1,Rain,light rain,2014-08-01 02:00:00,380
Nothing,289.61,0.0,0.0,1,Mist,mist,2014-08-01 04:00:00,890
Nothing,289.35,0.0,0.0,1,Mist,mist,2014-08-01 05:00:00,2958
Nothing,289.27,0.0,0.0,1,Mist,mist,2014-08-01 06:00:00,5515
Nothing,289.47,0.0,0.0,1,Mist,mist,2014-08-01 07:00:00,6479
Nothing,291.72,0.0,0.0,1,Mist,mist,2014-08-01 08:00:00,5787
Nothing,293.62,0.0,0.0,5,Clear,sky is clear,2014-08-01 09:00:00,5363
Nothing,298.89,0.0,0.0,1,Clear,sky is clear,2014-08-01 11:00:00,5764
Nothing,299.92,0.0,0.0,75,Clouds,broken clouds,2014-08-01 12:00:00,5909
Nothing,300.71,0.0,0.0,75,Clouds,broken clouds,2014-08-01 13:00:00,6189
Nothing,301.16,0.0,0.0,40,Clouds,scattered clouds,2014-08-01 14:00:00,6318
Nothing,301.33,0.0,0.0,40,Clouds,scattered clouds,2014-08-01 15:00:00,6272
Nothing,301.61,0.0,0.0,40,Clouds,scattered clouds,2014-08-01 16:00:00,6411
Nothing,301.57,1.78,0.0,40,Rain,moderate rain,2014-08-01 17:00:00,5586
Nothing,301.72,0.0,0.0,24,Clouds,few clouds,2014-08-01 18:00:00,4948
Nothing,298.271,0.0,0.0,24,Clouds,few clouds,2014-08-01 19:00:00,4063
Nothing,293.332,0.0,0.0,32,Rain,light rain,2014-08-01 20:00:00,3339
Nothing,293.332,0.0,0.0,32,Rain,light rain,2014-08-01 21:00:00,3222
Nothing,293.55,0.0,0.0,20,Clouds,few clouds,2014-08-01 22:00:00,2748
Nothing,292.64,0.0,0.0,1,Mist,mist,2014-08-01 23:00:00,2322
Nothing,292.64,0.0,0.0,1,Haze,haze,2014-08-01 23:00:00,2322
Nothing,291.88,0.0,0.0,1,Haze,haze,2014-08-02 00:00:00,1372
Nothing,291.88,0.0,0.0,1,Mist,mist,2014-08-02 00:00:00,1372
Nothing,291.46,0.0,0.0,1,Haze,haze,2014-08-02 01:00:00,1024
Nothing,291.46,0.0,0.0,1,Mist,mist,2014-08-02 01:00:00,1024
Nothing,291.46,0.0,0.0,1,Fog,fog,2014-08-02 01:00:00,1024
Nothing,290.86,0.0,0.0,1,Haze,haze,2014-08-02 02:00:00,736
Nothing,290.86,0.0,0.0,1,Mist,mist,2014-08-02 02:00:00,736
Nothing,300.23,0.0,0.0,5,Clear,sky is clear,2014-08-03 11:00:00,3952
Nothing,300.9,0.0,0.0,1,Clear,sky is clear,2014-08-03 12:00:00,4444
Nothing,301.4,0.0,0.0,1,Clear,sky is clear,2014-08-03 13:00:00,4741
Nothing,301.9,0.0,0.0,40,Clouds,scattered clouds,2014-08-03 14:00:00,4720
Nothing,302.4,0.0,0.0,1,Clear,sky is clear,2014-08-03 15:00:00,4723
Nothing,302.06,0.0,0.0,1,Rain,light rain,2014-08-03 16:00:00,4427
Nothing,301.23,0.0,0.0,1,Clear,sky is clear,2014-08-03 17:00:00,4441
Nothing,301.07,0.0,0.0,40,Thunderstorm,thunderstorm,2014-08-03 18:00:00,4222
Nothing,299.9,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2014-08-03 19:00:00,3598
Nothing,297.92,0.0,0.0,40,Clouds,scattered clouds,2014-08-03 20:00:00,3298
Nothing,296.64,0.0,0.0,75,Rain,light rain,2014-08-03 21:00:00,2899
Nothing,295.82,0.0,0.0,1,Rain,light rain,2014-08-03 22:00:00,2043
Nothing,294.38,0.0,0.0,1,Clear,sky is clear,2014-08-03 23:00:00,1195
Nothing,293.84,0.0,0.0,1,Mist,mist,2014-08-04 00:00:00,687
Nothing,293.98,0.0,0.0,75,Clouds,broken clouds,2014-08-04 01:00:00,479
Nothing,292.15,0.0,0.0,1,Mist,mist,2014-08-04 05:00:00,3104
Nothing,291.99,0.0,0.0,1,Mist,mist,2014-08-04 06:00:00,5592
Nothing,292.3,0.0,0.0,20,Mist,mist,2014-08-04 07:00:00,6550
Nothing,292.65,0.0,0.0,90,Mist,mist,2014-08-04 08:00:00,6069
Nothing,293.77,0.0,0.0,75,Mist,mist,2014-08-04 09:00:00,5100
Nothing,293.77,0.0,0.0,75,Rain,light rain,2014-08-04 09:00:00,5100
Nothing,294.92,0.0,0.0,40,Mist,mist,2014-08-04 10:00:00,4573
Nothing,295.05,0.0,0.0,40,Rain,light rain,2014-08-04 11:00:00,5090
Nothing,296.9,0.0,0.0,40,Haze,haze,2014-08-04 12:00:00,5274
Nothing,298.15,0.0,0.0,75,Haze,haze,2014-08-04 13:00:00,5240
Nothing,299.15,0.0,0.0,40,Clouds,scattered clouds,2014-08-04 14:00:00,5596
Nothing,299.65,0.0,0.0,1,Clear,sky is clear,2014-08-04 15:00:00,5980
Nothing,299.9,0.0,0.0,1,Clear,sky is clear,2014-08-04 16:00:00,6596
Nothing,299.57,0.0,0.0,1,Clear,sky is clear,2014-08-04 17:00:00,6077
Nothing,299.49,0.0,0.0,1,Clear,sky is clear,2014-08-04 18:00:00,4663
Nothing,298.77,0.0,0.0,1,Clear,sky is clear,2014-08-04 19:00:00,3558
Nothing,296.77,0.0,0.0,1,Clear,sky is clear,2014-08-04 20:00:00,3048
Nothing,295.15,0.0,0.0,1,Clear,sky is clear,2014-08-04 21:00:00,2641
Nothing,293.92,0.0,0.0,1,Clear,sky is clear,2014-08-04 22:00:00,1891
Nothing,292.77,0.0,0.0,1,Clear,sky is clear,2014-08-04 23:00:00,1158
Nothing,291.77,0.0,0.0,1,Mist,mist,2014-08-05 00:00:00,638
Nothing,290.9,0.0,0.0,1,Fog,fog,2014-08-05 01:00:00,424
Nothing,290.77,0.0,0.0,40,Fog,fog,2014-08-05 02:00:00,346
Nothing,289.92,0.0,0.0,1,Mist,mist,2014-08-05 03:00:00,432
Nothing,289.92,0.0,0.0,1,Fog,fog,2014-08-05 03:00:00,432
Nothing,289.6,0.0,0.0,1,Mist,mist,2014-08-05 04:00:00,965
Nothing,289.6,0.0,0.0,1,Fog,fog,2014-08-05 04:00:00,965
Nothing,289.15,0.0,0.0,1,Mist,mist,2014-08-05 05:00:00,3172
Nothing,288.99,0.0,0.0,1,Mist,mist,2014-08-05 06:00:00,5627
Nothing,289.23,0.0,0.0,1,Mist,mist,2014-08-05 07:00:00,6886
Nothing,290.46,0.0,0.0,1,Clear,sky is clear,2014-08-05 08:00:00,6204
Nothing,292.6,0.0,0.0,75,Clouds,broken clouds,2014-08-05 09:00:00,5157
Nothing,294.48,0.0,0.0,1,Clear,sky is clear,2014-08-05 10:00:00,4808
Nothing,296.15,0.0,0.0,20,Clouds,few clouds,2014-08-05 11:00:00,5117
Nothing,297.07,0.0,0.0,1,Clear,sky is clear,2014-08-05 12:00:00,5348
Nothing,297.9,0.0,0.0,75,Clouds,broken clouds,2014-08-05 13:00:00,5312
Nothing,298.65,0.0,0.0,1,Clear,sky is clear,2014-08-05 14:00:00,5520
Nothing,298.9,0.0,0.0,40,Clouds,scattered clouds,2014-08-05 15:00:00,6027
Nothing,299.22,0.0,0.0,75,Clouds,broken clouds,2014-08-05 16:00:00,6794
Nothing,299.65,0.0,0.0,40,Haze,haze,2014-08-05 17:00:00,6538
Nothing,299.07,0.0,0.0,1,Clear,sky is clear,2014-08-05 18:00:00,4940
Nothing,297.92,0.0,0.0,75,Clouds,broken clouds,2014-08-05 19:00:00,3694
Nothing,296.22,0.0,0.0,1,Clear,sky is clear,2014-08-05 20:00:00,3288
Nothing,294.37,0.0,0.0,1,Clear,sky is clear,2014-08-05 21:00:00,2811
Nothing,292.45,0.0,0.0,1,Clear,sky is clear,2014-08-05 22:00:00,2027
Nothing,290.98,0.0,0.0,1,Clear,sky is clear,2014-08-05 23:00:00,1270
Nothing,290.3,0.0,0.0,1,Mist,mist,2014-08-06 00:00:00,655
Nothing,289.61,0.0,0.0,1,Mist,mist,2014-08-06 01:00:00,478
Nothing,288.84,0.0,0.0,1,Mist,mist,2014-08-06 02:00:00,359
Nothing,288.38,0.0,0.0,1,Fog,fog,2014-08-06 03:00:00,401
Nothing,288.38,0.0,0.0,1,Mist,mist,2014-08-06 03:00:00,401
Nothing,287.92,0.0,0.0,1,Mist,mist,2014-08-06 04:00:00,979
Nothing,287.92,0.0,0.0,1,Fog,fog,2014-08-06 04:00:00,979
Nothing,287.38,0.0,0.0,1,Mist,mist,2014-08-06 05:00:00,3177
Nothing,287.38,0.0,0.0,1,Fog,fog,2014-08-06 05:00:00,3177
Nothing,287.3,0.0,0.0,1,Mist,mist,2014-08-06 06:00:00,5785
Nothing,287.3,0.0,0.0,1,Fog,fog,2014-08-06 06:00:00,5785
Nothing,288.3,0.0,0.0,1,Fog,fog,2014-08-06 07:00:00,6386
Nothing,288.3,0.0,0.0,1,Mist,mist,2014-08-06 07:00:00,6386
Nothing,290.96,0.0,0.0,1,Clear,sky is clear,2014-08-06 08:00:00,6318
Nothing,294.22,0.0,0.0,1,Clear,sky is clear,2014-08-06 09:00:00,5311
Nothing,296.61,0.0,0.0,75,Clouds,broken clouds,2014-08-06 10:00:00,5087
Nothing,298.4,0.0,0.0,1,Clear,sky is clear,2014-08-06 11:00:00,5521
Nothing,299.15,0.0,0.0,1,Clear,sky is clear,2014-08-06 12:00:00,5528
Nothing,299.98,0.0,0.0,75,Clouds,broken clouds,2014-08-06 13:00:00,5312
Nothing,300.4,0.0,0.0,40,Clouds,scattered clouds,2014-08-06 14:00:00,5869
Nothing,301.15,0.0,0.0,40,Clouds,scattered clouds,2014-08-06 15:00:00,6025
Nothing,300.98,0.0,0.0,40,Clouds,scattered clouds,2014-08-06 16:00:00,6688
Nothing,301.07,0.0,0.0,75,Clouds,broken clouds,2014-08-06 17:00:00,6254
Nothing,300.98,0.0,0.0,75,Clouds,broken clouds,2014-08-06 18:00:00,4970
Nothing,299.61,0.0,0.0,75,Clouds,broken clouds,2014-08-06 19:00:00,3783
