bathrooms,bedrooms,fee,price,square_feet,cityname,state
2.0,3.0,No,1555.0,1292.0,Lutherville Timonium,MD
1.0,1.0,No,975.0,900.0,Absecon,NJ
2.0,2.0,No,1865.0,1078.0,Pennsauken,NJ
1.0,1.0,No,700.0,435.0,Norman,OK
1.0,2.0,No,1420.0,756.0,Collingswood,NJ
1.0,1.0,No,650.0,842.0,Marietta,GA
1.0,1.0,No,750.0,550.0,Marietta,GA
2.0,2.0,No,1995.0,1127.0,Collingswood,NJ
3.0,3.0,No,1140.0,900.0,Allison Park,PA
1.0,1.0,No,1520.0,785.0,Linthicum Heights,MD
1.0,2.0,No,1260.0,884.0,Oaklyn,NJ
2.0,3.0,No,1100.0,1400.0,Cleburne,TX
1.0,1.0,No,625.0,500.0,Burleson,TX
1.0,1.0,No,999.0,800.0,Marietta,GA
2.0,2.0,No,1429.0,1136.0,Wexford,PA
1.0,1.0,No,1299.0,904.0,Wexford,PA
2.0,2.0,No,1399.0,1136.0,Wexford,PA
1.0,1.0,No,970.0,528.0,Oaklyn,NJ
2.0,2.0,No,853.0,1087.0,Edmond,OK
2.0,1.0,No,2349.0,1173.0,Jersey City,NJ
1.0,1.0,No,1025.0,700.0,Havre De Grace,MD
2.0,2.0,No,1276.0,1113.0,Lithonia,GA
1.0,2.0,No,895.0,900.0,Havre De Grace,MD
1.0,1.0,No,1646.0,877.0,Kent,WA
1.0,1.0,No,835.0,750.0,Woodbury,NJ
1.0,2.0,No,2315.0,993.0,Mercer Island,WA
2.0,2.0,No,2242.0,1200.0,Hanover,MD
1.0,2.0,No,2425.0,760.0,Mercer Island,WA
2.0,2.0,No,970.0,864.0,Oakdale,PA
2.0,3.0,No,2225.0,1054.0,Long Beach,CA
2.0,2.0,No,1287.0,1113.0,Lithonia,GA
2.0,2.0,No,1548.0,990.0,Bedford,TX
1.0,2.0,No,1220.0,833.0,Tuckerton,NJ
2.0,2.0,No,1859.0,1192.0,Hanover,MD
1.0,1.0,No,890.0,797.0,Edmond,OK
1.0,1.0,No,800.0,800.0,Lilburn,GA
2.0,2.0,No,1545.0,1290.0,Swedesboro,NJ
2.0,2.0,No,1335.0,1137.0,Raleigh,NC
2.0,2.0,No,1050.0,1109.0,Edmond,OK
2.0,2.0,No,4005.0,1005.0,Jersey City,NJ
1.0,2.0,No,975.0,836.0,Clairton,PA
1.0,1.0,No,1765.0,650.0,Long Beach,CA
1.0,2.0,No,980.0,836.0,Clairton,PA
2.0,3.0,No,1610.0,1347.0,Raleigh,NC
1.0,1.0,No,819.0,789.0,Edmond,OK
1.0,2.0,No,1035.0,836.0,Clairton,PA
2.0,2.0,No,1050.0,1109.0,Edmond,OK
1.0,2.0,No,1190.0,836.0,Clairton,PA
2.0,2.0,No,1075.0,1173.0,Edmond,OK
2.0,2.0,No,1096.0,1075.0,Durham,NC
1.0,1.0,No,905.0,619.0,Clairton,PA
2.0,2.0,No,1045.0,1094.0,Clairton,PA
2.0,2.0,No,2420.0,1051.0,Bloomfield,CT
2.0,2.0,No,1930.0,996.0,Maple Valley,WA
1.0,1.0,No,998.0,795.0,Bedford,TX
1.0,1.0,No,1029.0,650.0,Bedford,TX
2.0,2.0,No,1329.0,1410.0,Lawrenceville,GA
1.0,2.0,No,1409.0,912.0,Bedford,TX
1.0,1.0,No,974.0,740.0,Bedford,TX
1.0,1.0,No,1865.0,614.0,Long Beach,CA
1.0,1.0,No,1603.0,686.0,Lynnwood,WA
1.0,2.0,No,1121.0,791.0,Glen Burnie,MD
1.0,1.0,No,1145.0,763.0,Glen Burnie,MD
2.0,2.0,No,2495.0,1096.0,Long Beach,CA
1.5,2.0,No,1475.0,1080.0,Moorestown,NJ
1.0,2.0,No,1003.0,895.0,Medford,NJ
1.0,1.0,No,1006.0,664.0,Glen Burnie,MD
2.0,2.0,No,1525.0,1208.0,Azle,TX
2.0,3.0,No,2395.0,1350.0,Long Beach,CA
2.0,2.0,No,1320.0,1102.0,Lawrenceville,GA
1.0,2.0,No,1250.0,850.0,Glen Burnie,MD
1.5,2.0,No,3282.0,980.0,Long Beach,CA
1.0,1.0,No,1235.0,709.0,Glen Burnie,MD
1.0,1.0,No,1391.0,802.0,Lawrenceville,GA
2.0,3.0,No,2290.0,1398.0,Kirkland,WA
2.0,3.0,No,1689.0,1523.0,Lawrenceville,GA
1.0,1.0,No,1145.0,763.0,Glen Burnie,MD
1.0,2.0,No,1182.0,941.0,Arlington,TX
1.0,1.0,No,625.0,430.0,Pueblo,CO
1.0,1.0,No,957.0,700.0,Durham,NC
1.0,1.0,No,1930.0,650.0,Long Beach,CA
2.0,2.0,No,2910.0,1750.0,Long Beach,CA
1.5,2.0,No,710.0,1008.0,Springfield,OH
2.0,2.0,No,1372.0,1195.0,Arlington,TX
2.0,2.0,No,1020.0,928.0,Dayton,OH
1.0,1.0,No,725.0,676.0,Dayton,OH
1.0,2.0,No,1125.0,950.0,Marlton,NJ
1.0,1.0,No,799.0,671.0,Dayton,OH
1.0,2.0,No,1600.0,740.0,Burlington,VT
1.0,1.0,No,2094.0,773.0,Kirkland,WA
1.0,1.0,No,2965.0,829.0,Kirkland,WA
1.0,1.0,No,1070.0,758.0,Lawrenceville,GA
2.0,2.0,No,1790.0,1185.0,Fallston,MD
2.0,2.0,No,1850.0,1268.0,Fallston,MD
1.0,3.0,No,1370.0,900.0,Maple Shade,NJ
1.0,1.0,No,1994.0,773.0,Kirkland,WA
1.0,1.0,No,1352.0,708.0,Durham,NC
1.0,1.0,No,1055.0,625.0,Arlington,TX
1.0,2.0,No,1428.0,1071.0,Lawrenceville,GA
2.0,2.0,No,1394.0,1326.0,Centerville,OH
1.0,2.0,No,1857.0,541.0,Kirkland,WA
1.0,2.0,No,1410.0,915.0,Somersworth,NH
1.0,2.0,No,1340.0,733.0,Somersworth,NH
1.0,2.0,No,1705.0,541.0,Kirkland,WA
1.0,1.0,No,1415.0,1028.0,Columbia,MD
1.0,2.0,No,772.0,900.0,Dayton,OH
1.0,2.0,No,1375.0,1030.0,Lumberton,NJ
1.0,1.0,No,1326.0,500.0,Kent,WA
2.0,2.0,No,1609.0,1100.0,Kent,WA
1.0,1.0,No,948.0,768.0,Raleigh,NC
1.5,2.0,No,3595.0,1006.0,Seal Beach,CA
2.0,3.0,No,1424.0,1425.0,Raleigh,NC
2.0,2.0,No,1371.0,959.0,Colorado Springs,CO
1.0,1.0,No,1018.0,776.0,Raleigh,NC
2.0,2.0,No,1564.0,1195.0,Colorado Springs,CO
2.0,2.0,No,1099.0,1046.0,Dayton,OH
1.0,1.0,No,1435.0,774.0,San Pedro,CA
1.0,2.0,No,1495.0,750.0,Hampton,NH
2.0,3.0,No,1474.0,1180.0,Arlington,TX
1.0,1.0,No,2607.0,300.0,Secaucus,NJ
1.0,1.0,No,2145.0,739.0,West New York,NJ
1.0,1.0,No,1840.0,697.0,Columbia,MD
1.0,2.0,No,1606.0,919.0,Columbia,MD
1.0,2.0,No,1396.0,780.0,Kent,WA
1.0,1.0,No,1585.0,662.0,Columbia,MD
2.5,3.0,No,3200.0,1250.0,San Pedro,CA
2.0,2.0,No,1630.0,1147.0,Columbia,MD
1.0,2.0,No,749.0,1000.0,Dayton,OH
2.0,3.0,No,1570.0,1302.0,Arlington,TX
2.0,2.0,No,1540.0,1191.0,Arlington,TX
1.0,1.0,No,1334.0,670.0,Kent,WA
2.0,2.0,No,2750.0,1090.0,West New York,NJ
1.5,2.0,No,730.0,1094.0,Dayton,OH
1.0,1.0,No,1120.0,850.0,Snellville,GA
1.0,1.0,No,2330.0,739.0,West New York,NJ
2.0,2.0,No,1036.0,1065.0,Arlington,TX
2.0,2.0,No,2910.0,1069.0,West New York,NJ
2.5,2.0,No,1850.0,1385.0,Glassboro,NJ
2.0,3.0,No,1895.0,1100.0,Kent,WA
2.0,3.0,No,1574.0,1284.0,Kent,WA
2.0,3.0,No,990.0,1247.0,Dayton,OH
2.0,4.0,No,2400.0,1600.0,Glassboro,NJ
2.0,2.0,No,1487.0,925.0,Colorado Springs,CO
2.0,2.0,No,1625.0,1273.0,Colorado Springs,CO
2.5,4.0,No,1595.0,1808.0,Dayton,OH
1.0,3.0,No,805.0,933.0,Dayton,OH
1.0,2.0,No,1260.0,860.0,Kent,WA
2.0,2.0,No,2075.0,1342.0,Colorado Springs,CO
2.0,2.0,No,1160.0,1092.0,Raleigh,NC
2.0,2.0,No,3324.0,1115.0,Cerritos,CA
2.0,2.0,No,3061.0,1212.0,Cerritos,CA
1.0,2.0,No,1385.0,855.0,Kent,WA
1.0,1.0,No,1835.0,743.0,Lebanon,NH
1.0,2.0,No,1648.0,840.0,Kent,WA
1.0,1.0,No,1421.0,650.0,Kent,WA
2.0,2.0,No,1040.0,1054.0,Lithonia,GA
2.0,2.0,No,1245.0,981.0,Arlington,TX
2.0,2.0,No,1490.0,1000.0,Ellicott City,MD
2.0,2.0,No,1272.0,1071.0,Raleigh,NC
2.0,3.0,No,1379.0,1425.0,Raleigh,NC
1.0,2.0,No,1185.0,440.0,Kent,WA
2.0,2.0,No,689.0,783.0,Dayton,OH
2.0,2.0,No,1320.0,970.0,Colorado Springs,CO
1.0,4.0,No,1650.0,1957.0,Concord,NH
2.0,2.0,No,1950.0,1355.0,Blackwood,NJ
1.0,1.0,No,865.0,669.0,Arlington,TX
1.0,1.0,No,1015.0,755.0,Kent,WA
2.0,2.0,No,1490.0,970.0,Ellicott City,MD
1.0,2.0,No,1300.0,1552.0,Moultonborough,NH
1.0,1.0,No,1029.0,709.0,Colorado Springs,CO
3.0,3.0,No,1250.0,2112.0,Laconia,NH
2.0,2.0,No,1449.0,1210.0,Berlin,NJ
1.0,1.0,No,925.0,699.0,Arlington,TX
1.0,2.0,No,1050.0,851.0,Barrington,NJ
1.0,1.0,No,850.0,691.0,Arlington,TX
1.0,1.0,No,579.0,648.0,Dayton,OH
1.0,1.0,No,1078.0,685.0,Arlington,TX
2.0,2.0,No,1985.0,1116.0,Issaquah,WA
1.0,1.0,No,1227.0,700.0,Decatur,GA
2.0,2.0,No,1200.0,1050.0,Dayton,OH
1.0,1.0,No,1055.0,806.0,Edgewood,MD
2.0,2.0,No,970.0,988.0,Arlington,TX
2.0,2.0,No,1790.0,920.0,Kenmore,WA
1.0,1.0,No,835.0,588.0,Arlington,TX
2.0,2.0,No,1885.0,920.0,Kenmore,WA
3.0,3.0,No,2550.0,1430.0,Kenmore,WA
1.0,2.0,No,915.0,868.0,Arlington,TX
2.0,2.0,No,1526.0,1210.0,Decatur,GA
2.0,2.0,No,1464.0,1060.0,Chapel Hill,NC
1.0,1.0,No,745.0,520.0,Arlington,TX
2.0,2.0,No,1599.0,1456.0,Tipp City,OH
1.0,2.0,No,1400.0,650.0,Manchester,NH
2.0,2.0,No,1690.0,1220.0,Cherry Hill,NJ
2.0,2.0,No,1489.0,1210.0,Decatur,GA
2.0,2.0,No,820.0,1025.0,Decatur,GA
1.0,1.0,No,1345.0,792.0,Cherry Hill,NJ
2.0,2.0,No,1290.0,1121.0,Chapel Hill,NC
2.0,2.0,No,2158.0,1241.0,Issaquah,WA
2.0,2.0,No,1599.0,1326.0,Tipp City,OH
1.0,1.0,No,1227.0,700.0,Decatur,GA
2.0,2.0,No,2395.0,1122.0,Union,NJ
2.0,2.0,No,1800.0,1000.0,Buena Park,CA
2.0,3.0,No,1113.0,1108.0,Colorado Springs,CO
1.5,2.0,No,1310.0,935.0,Towson,MD
2.0,2.0,No,2316.0,1071.0,Issaquah,WA
2.0,2.0,No,1490.0,1160.0,Decatur,GA
1.0,2.0,No,1259.0,733.0,Manchester,NH
1.0,1.0,No,1207.0,700.0,Decatur,GA
1.0,2.0,No,1299.0,833.0,Manchester,NH
1.0,2.0,No,690.0,840.0,Miamisburg,OH
2.0,2.0,No,1575.0,1165.0,Chapel Hill,NC
2.0,3.0,No,2055.0,1527.0,Cherry Hill,NJ
1.0,2.0,No,1299.0,833.0,Manchester,NH
2.0,2.0,No,2816.0,1104.0,Issaquah,WA
1.0,1.0,No,2150.0,965.0,Springfield,NJ
1.0,1.0,No,1079.0,468.0,Manchester,NH
1.5,2.0,No,1378.0,1291.0,Cockeysville,MD
2.0,2.0,No,1245.0,957.0,Arlington,TX
2.0,2.0,No,1875.0,1061.0,South Plainfield,NJ
1.0,2.0,No,1195.0,829.0,Manchester,NH
1.0,1.0,No,1500.0,725.0,Whittier,CA
2.0,3.0,No,1113.0,1108.0,Colorado Springs,CO
1.0,1.0,No,815.0,668.0,Arlington,TX
1.0,1.0,No,1350.0,625.0,Whittier,CA
2.5,3.0,No,1195.0,1560.0,Colorado Springs,CO
2.0,2.0,No,2347.0,1139.0,Morris Plains,NJ
1.0,2.0,No,1199.0,720.0,Manchester,NH
1.0,2.0,No,1359.0,861.0,Manchester,NH
2.0,2.0,No,2675.0,1176.0,Morris Plains,NJ
1.0,2.0,No,844.0,805.0,Miamisburg,OH
1.0,1.0,No,975.0,754.0,Arlington,TX
1.0,1.0,No,1775.0,726.0,Issaquah,WA
1.0,1.0,No,802.0,639.0,Colorado Springs,CO
2.0,2.0,No,2003.0,1074.0,Issaquah,WA
2.0,2.0,No,1749.0,1302.0,Bel Air,MD
2.0,2.0,No,1255.0,915.0,Bel Air,MD
1.0,1.0,No,667.0,770.0,Fairborn,OH
1.0,1.0,No,1599.0,1119.0,Bel Air,MD
2.0,2.0,No,1695.0,1228.0,Manchester,NH
1.0,1.0,No,910.0,720.0,Arlington,TX
1.0,1.0,No,2005.0,656.0,Torrance,CA
1.0,2.0,No,1197.0,1071.0,Decatur,GA
2.0,2.0,No,779.0,890.0,Bellbrook,OH
2.0,2.0,No,1080.0,860.0,Arlington,TX
1.0,1.0,No,2150.0,761.0,East Rutherford,NJ
2.0,2.0,No,2530.0,1120.0,East Rutherford,NJ
1.5,2.0,No,1275.0,1120.0,Raleigh,NC
2.5,2.0,No,1019.0,1088.0,Bellbrook,OH
1.5,2.0,No,1125.0,1400.0,Cincinnati,OH
2.0,2.0,No,979.0,901.0,Raleigh,NC
1.0,2.0,No,665.0,725.0,Colorado Springs,CO
2.0,3.0,No,1998.0,1548.0,Raleigh,NC
1.0,2.0,No,1130.0,658.0,Raleigh,NC
2.0,2.0,No,2420.0,1528.0,Florham Park,NJ
1.0,1.0,No,955.0,773.0,Cincinnati,OH
2.0,2.0,No,1125.0,1102.0,Cincinnati,OH
1.0,1.0,No,898.0,809.0,Raleigh,NC
2.0,2.0,No,1135.0,1096.0,Cincinnati,OH
2.0,2.0,No,1512.0,1183.0,Cumming,GA
1.5,2.0,No,950.0,915.0,Raleigh,NC
1.0,1.0,No,1185.0,570.0,Nashua,NH
2.0,3.0,No,1325.0,1376.0,Aberdeen,MD
1.0,3.0,No,975.0,1225.0,Cincinnati,OH
2.0,3.0,No,2600.0,1250.0,Torrance,CA
2.5,2.0,No,3150.0,1673.0,Roseland,NJ
1.0,1.0,No,1695.0,900.0,Suwanee,GA
1.0,2.0,No,2064.0,1116.0,Cedar Knolls,NJ
1.0,1.0,No,1835.0,375.0,Santa Monica,CA
1.0,2.0,No,1375.0,546.0,Suwanee,GA
2.0,2.0,No,1800.0,1076.0,Suwanee,GA
1.0,2.0,No,1849.0,824.0,Bothell,WA
1.0,2.0,No,1089.0,1000.0,Raleigh,NC
1.0,2.0,No,825.0,860.0,Colorado Springs,CO
2.0,2.0,No,1945.0,1076.0,Suwanee,GA
1.0,1.0,No,1360.0,515.0,Edmonds,WA
1.0,1.0,No,1617.0,1070.0,Silver Spring,MD
2.5,3.0,No,1850.0,2120.0,Cincinnati,OH
1.0,1.0,No,825.0,500.0,Colorado Springs,CO
1.0,1.0,No,1834.0,748.0,Silver Spring,MD
1.0,1.0,No,1620.0,789.0,Suwanee,GA
1.0,1.0,No,820.0,500.0,Colorado Springs,CO
1.0,1.0,No,1695.0,900.0,Suwanee,GA
2.0,3.0,No,1890.0,1344.0,Raleigh,NC
2.0,2.0,No,1625.0,1120.0,Suwanee,GA
1.0,2.0,No,941.0,1062.0,Raleigh,NC
2.0,2.0,No,3853.0,1094.0,Santa Monica,CA
1.0,1.0,No,3075.0,612.0,Santa Monica,CA
1.0,2.0,No,1570.0,709.0,Suwanee,GA
1.0,2.0,No,1040.0,820.0,Colorado Springs,CO
1.0,1.0,No,3675.0,826.0,Santa Monica,CA
2.0,2.0,No,951.0,935.0,Cincinnati,OH
1.0,1.0,No,1213.0,837.0,Alpharetta,GA
1.0,2.0,No,810.0,940.0,Raleigh,NC
2.0,2.0,No,1140.0,960.0,Alpharetta,GA
2.0,2.0,No,4995.0,1100.0,Santa Monica,CA
2.0,2.0,No,1700.0,980.0,Derry,NH
2.0,2.0,No,1700.0,980.0,Derry,NH
2.0,2.0,No,1717.0,1150.0,Alpharetta,GA
1.0,1.0,No,950.0,600.0,Derry,NH
1.0,1.0,No,1821.0,924.0,Bothell,WA
1.0,1.0,No,1221.0,544.0,Colorado Springs,CO
1.0,1.0,No,1382.0,860.0,Alpharetta,GA
2.0,2.0,No,1538.0,1095.0,Raleigh,NC
1.0,2.0,No,575.0,870.0,Cincinnati,OH
1.0,1.0,No,2235.0,766.0,North Bergen,NJ
1.0,1.0,No,2160.0,735.0,North Bergen,NJ
2.0,2.0,No,2032.0,1099.0,Bothell,WA
2.0,2.0,No,1640.0,1237.0,Alpharetta,GA
2.0,2.0,No,2037.0,1104.0,Bothell,WA
1.0,1.0,No,1350.0,882.0,Silver Spring,MD
1.0,2.0,No,1172.0,556.0,Raleigh,NC
2.0,2.0,No,1435.0,1095.0,Raleigh,NC
2.0,3.0,No,1845.0,1285.0,Colorado Springs,CO
1.0,1.0,No,912.0,853.0,Alpharetta,GA
2.0,2.0,No,999.0,840.0,Tyler,TX
1.0,1.0,No,3900.0,600.0,Santa Monica,CA
1.0,2.0,No,750.0,800.0,Colorado Springs,CO
1.0,3.0,No,1050.0,1172.0,Cincinnati,OH
2.0,2.0,No,1645.0,1085.0,Silver Spring,MD
2.0,2.0,No,505.0,840.0,Tyler,TX
2.0,2.0,No,3695.0,1156.0,Verona,NJ
1.0,2.0,No,1600.0,889.0,Bothell,WA
1.0,1.0,No,1063.0,669.0,Colorado Springs,CO
1.0,1.0,No,1400.0,765.0,Flanders,NJ
1.0,1.0,No,1370.0,771.0,Flanders,NJ
2.0,2.0,No,915.0,849.0,Cincinnati,OH
1.0,0.0,No,1050.0,312.0,Inglewood,CA
1.0,1.0,No,1027.0,687.0,Raleigh,NC
1.0,2.0,No,799.0,800.0,Clarkston,GA
2.0,2.0,No,1725.0,927.0,Flanders,NJ
1.5,2.0,No,890.0,1500.0,Clarkston,GA
1.0,1.0,No,1475.0,650.0,Montclair,NJ
1.0,1.0,No,1308.0,593.0,Raleigh,NC
1.0,2.0,No,1250.0,600.0,North Attleboro,MA
2.0,2.0,No,1465.0,927.0,Flanders,NJ
1.0,1.0,No,650.0,660.0,Longview,TX
1.0,1.0,No,1277.0,818.0,Raleigh,NC
1.0,2.0,No,799.0,800.0,Clarkston,GA
1.0,2.0,No,1600.0,785.0,Inglewood,CA
1.0,2.0,No,1095.0,740.0,Cincinnati,OH
1.0,2.0,No,725.0,883.0,Longview,TX
1.0,1.0,No,614.0,600.0,Longview,TX
1.0,1.0,No,1485.0,808.0,Raleigh,NC
2.0,2.0,No,800.0,1104.0,Longview,TX
1.0,1.0,No,1517.0,1055.0,Silver Spring,MD
2.0,2.0,No,1680.0,1129.0,Fountain,CO
1.0,1.0,No,875.0,650.0,Fall River,MA
1.0,2.0,No,1435.0,948.0,Budd Lake,NJ
1.0,1.0,No,725.0,724.0,Longview,TX
1.0,2.0,No,1408.0,948.0,Budd Lake,NJ
2.0,2.0,No,2122.0,1029.0,Raleigh,NC
1.0,2.0,No,1050.0,730.0,Fall River,MA
1.0,2.0,No,1371.0,791.0,Henderson,CO
1.0,2.0,No,1385.0,964.0,Silver Spring,MD
1.0,1.0,No,1785.0,637.0,Bellevue,WA
1.0,2.0,No,1516.0,800.0,Silver Spring,MD
2.0,2.0,No,1291.0,1090.0,Greeley,CO
2.0,2.0,No,974.0,1092.0,Youngsville,NC
1.0,1.0,No,1720.0,859.0,Neptune City,NJ
2.0,2.0,No,3626.0,1094.0,Marina Del Rey,CA
1.0,1.0,No,1665.0,853.0,Neptune City,NJ
2.0,2.0,No,1735.0,1174.0,Cincinnati,OH
1.0,2.0,No,2795.0,900.0,Marina Del Rey,CA
2.0,3.0,No,1585.0,1525.0,Wake Forest,NC
1.0,2.0,No,1426.0,405.0,Bellevue,WA
2.0,2.0,No,1375.0,1142.0,Attleboro,MA
1.0,2.0,No,1500.0,910.0,Attleboro,MA
2.0,3.0,No,895.0,1350.0,Stem,NC
1.0,1.0,No,2290.0,804.0,Bellevue,WA
1.0,1.0,No,2100.0,767.0,Bellevue,WA
2.0,2.0,No,3940.0,1498.0,Marina Del Rey,CA
1.0,2.0,No,1939.0,1100.0,Matawan,NJ
1.0,2.0,No,1612.0,552.0,Silver Spring,MD
2.0,2.0,No,1214.0,955.0,Cincinnati,OH
2.0,2.0,No,1295.0,1091.0,Cincinnati,OH
1.0,1.0,No,2100.0,788.0,Long Branch,NJ
2.0,2.0,No,2420.0,1005.0,Long Branch,NJ
1.0,1.0,No,1910.0,690.0,Bellevue,WA
2.0,2.0,No,1406.0,1069.0,Loveland,CO
2.0,3.0,No,912.0,1161.0,Greenville,TX
1.0,2.0,No,1340.0,645.0,Silver Spring,MD
3.0,3.0,No,1000.0,2793.0,Sandwich,MA
1.0,1.0,No,2090.0,760.0,Long Branch,NJ
1.0,1.0,No,1420.0,670.0,Silver Spring,MD
1.0,1.0,No,1695.0,648.0,Long Branch,NJ
1.0,1.0,No,1263.0,824.0,Alpharetta,GA
1.0,1.0,No,2565.0,815.0,Bellevue,WA
2.0,2.0,No,1843.0,1257.0,Cincinnati,OH
2.0,3.0,No,1785.0,1375.0,Alpharetta,GA
1.0,1.0,No,1325.0,984.0,Alpharetta,GA
2.0,2.0,No,2240.0,1208.0,Bellevue,WA
1.0,2.0,No,1479.0,1121.0,Alpharetta,GA
1.0,1.0,No,1285.0,648.0,Eatontown,NJ
1.0,1.0,No,1113.0,832.0,Dallas,TX
1.0,1.0,No,1350.0,784.0,Cincinnati,OH
2.0,2.0,No,1675.0,984.0,Eatontown,NJ
1.0,1.0,No,1345.0,700.0,Federal Way,WA
1.0,1.0,No,3140.0,680.0,Redondo Beach,CA
1.0,2.0,No,1312.0,527.0,Gaithersburg,MD
1.0,1.0,No,1340.0,726.0,Fort Collins,CO
1.0,1.0,No,2400.0,775.0,Hoboken,NJ
1.0,1.0,No,1685.0,800.0,Cliffwood,NJ
1.0,1.0,No,1130.0,760.0,Alpharetta,GA
1.0,1.0,No,880.0,625.0,Federal Way,WA
1.0,1.0,No,890.0,600.0,Cincinnati,OH
3.0,4.0,No,1995.0,2059.0,Alpharetta,GA
2.0,2.0,No,2495.0,910.0,Redondo Beach,CA
1.0,2.0,No,1850.0,1000.0,Atlantic Highlands,NJ
2.0,2.0,No,1294.0,1163.0,Middlesex,NC
2.0,2.0,No,1695.0,1104.0,Fort Collins,CO
2.0,3.0,No,1657.0,1457.0,Alpharetta,GA
1.0,1.0,No,1450.0,826.0,Fort Collins,CO
1.0,1.0,No,1565.0,996.0,Manson,NC
1.0,2.0,No,2039.0,513.0,Harrison,NJ
2.0,3.0,No,1289.0,1332.0,Middlesex,NC
2.0,2.0,No,1205.0,1050.0,Alpharetta,GA
1.0,1.0,No,1770.0,750.0,Westwood,NJ
2.0,2.0,No,1720.0,1104.0,Fort Collins,CO
1.0,1.0,No,1085.0,648.0,Dallas,TX
2.0,2.0,No,1270.0,1092.0,Dallas,TX
1.0,1.0,No,1849.0,748.0,Gaithersburg,MD
2.0,2.0,No,1521.0,1091.0,Alpharetta,GA
2.5,2.0,No,1229.0,1239.0,Moncure,NC
1.0,1.0,No,1869.0,748.0,Gaithersburg,MD
1.0,2.0,No,2100.0,1068.0,Arlington,MA
1.0,1.0,No,828.0,725.0,Dallas,TX
1.0,3.0,No,1207.0,959.0,Fort Collins,CO
1.0,2.0,No,1050.0,670.0,Cincinnati,OH
2.0,2.0,No,1180.0,1240.0,Dallas,TX
1.0,1.0,No,702.0,826.0,Lynchburg,VA
1.0,2.0,No,1900.0,1184.0,Arlington,MA
2.0,2.0,No,1099.0,1098.0,Manson,NC
1.0,3.0,No,1207.0,959.0,Fort Collins,CO
2.0,3.0,No,1207.0,1148.0,Fort Collins,CO
2.0,2.0,No,4170.0,1218.0,Fort Lee,NJ
2.0,2.0,No,1415.0,1254.0,Dallas,TX
1.0,2.0,No,1328.0,840.0,Gaithersburg,MD
2.0,2.0,No,835.0,1022.0,Lynchburg,VA
2.0,2.0,No,3350.0,1200.0,Fort Lee,NJ
1.0,1.0,No,1441.0,811.0,Gaithersburg,MD
1.5,2.0,No,1625.0,991.0,Gaithersburg,MD
2.0,3.0,No,1801.0,1196.0,Fort Collins,CO
2.0,2.0,No,1540.0,1051.0,Fort Collins,CO
2.0,2.0,No,1318.0,1186.0,Dallas,TX
1.0,1.0,No,855.0,558.0,Dallas,TX
1.0,2.0,No,805.0,850.0,Salem,VA
1.0,2.0,No,820.0,820.0,Salem,VA
1.0,1.0,No,1323.0,694.0,Fort Collins,CO
2.0,2.0,No,1710.0,1123.0,Jensen Beach,FL
1.0,1.0,No,955.0,892.0,Manson,NC
1.0,2.0,No,839.0,816.0,Batavia,OH
1.0,2.0,No,3000.0,871.0,Hermosa Beach,CA
1.5,2.0,No,1125.0,1088.0,Roanoke,VA
1.0,1.0,No,785.0,675.0,Dallas,TX
1.0,1.0,No,880.0,880.0,Roanoke,VA
2.0,2.0,No,3572.0,1070.0,Hermosa Beach,CA
2.0,2.0,No,3489.0,1345.0,Newton Highlands,MA
2.0,2.0,No,3759.0,1578.0,Newton Highlands,MA
2.5,3.0,No,4565.0,1910.0,Edgewater,NJ
2.0,2.0,No,1586.0,1092.0,Dallas,TX
1.0,2.0,No,875.0,675.0,Fort Collins,CO
2.0,2.0,No,1459.0,950.0,Germantown,MD
2.0,3.0,No,1495.0,1038.0,Fort Collins,CO
2.0,2.0,No,3418.0,1103.0,Newton Highlands,MA
1.0,1.0,No,1362.0,516.0,East Orange,NJ
1.0,1.0,No,759.0,650.0,West Chester,OH
1.0,1.0,No,1200.0,800.0,East Orange,NJ
2.0,2.0,No,1650.0,935.0,Germantown,MD
2.0,2.0,No,1010.0,1023.0,Knightdale,NC
1.0,1.0,No,1506.0,709.0,Germantown,MD
1.0,2.0,No,1695.0,850.0,Gardena,CA
2.0,3.0,No,1325.0,1265.0,Chester,VA
2.0,2.0,No,1228.0,1170.0,Knightdale,NC
2.0,2.0,No,1119.0,1158.0,West Chester,OH
2.0,3.0,No,2245.0,1384.0,Winter Garden,FL
1.0,1.0,No,1125.0,650.0,Damascus,MD
1.0,1.0,No,1125.0,650.0,Damascus,MD
2.0,2.0,No,1905.0,1250.0,Clarksburg,MD
2.0,2.0,No,1900.0,936.0,Downey,CA
1.0,2.0,No,1580.0,725.0,Clifton,NJ
2.0,3.0,No,1099.0,1100.0,Knightdale,NC
1.0,2.0,No,1175.0,826.0,Dallas,TX
2.0,3.0,No,2095.0,1326.0,Winter Garden,FL
2.0,2.0,No,1075.0,998.0,Chester,VA
2.0,2.0,No,3500.0,1197.0,Cliffside Park,NJ
2.0,2.0,No,2347.0,1154.0,Downey,CA
1.0,1.0,No,1166.0,706.0,Longmont,CO
1.0,1.0,No,930.0,655.0,Dallas,TX
2.0,2.0,No,3500.0,1197.0,Cliffside Park,NJ
1.0,1.0,No,1659.0,752.0,Derwood,MD
1.0,1.0,No,1535.0,780.0,Carteret,NJ
1.0,1.0,No,954.0,868.0,Petersburg,VA
